10.400100 -16.931821 -161.832590 -20.199316 15.524126 413.991017 -96.381802 1.407695 -252.158427 116.581118 
10.450100 -17.000096 -162.485115 -20.280787 15.586724 415.660303 -96.770422 1.413373 -253.175189 117.051208 
10.500100 -17.068372 -163.137640 -20.362257 15.649321 417.329590 -97.159041 1.419050 -254.191950 117.521298 
10.550100 -17.136647 -163.790165 -20.443728 15.711919 418.998876 -97.547660 1.424728 -255.208711 117.991388 
10.600100 -17.204923 -164.442690 -20.525199 15.774517 420.668162 -97.936279 1.430406 -256.225473 118.461478 
10.650100 -17.273198 -165.095215 -20.606669 15.837115 422.337449 -98.324898 1.436083 -257.242234 118.931568 
10.700100 -17.341474 -165.747740 -20.688140 15.899713 424.006735 -98.713517 1.441761 -258.258995 119.401657 
10.750100 -17.409749 -166.400264 -20.769611 15.962311 425.676021 -99.102136 1.447438 -259.275757 119.871747 
10.800100 -17.478025 -167.052789 -20.851082 16.024909 427.345307 -99.490756 1.453116 -260.292518 120.341837 
10.850100 -17.546300 -167.705314 -20.932553 16.087507 429.014593 -99.879375 1.458794 -261.309279 120.811927 
10.900100 -17.614576 -168.357839 -21.014024 16.150105 430.683880 -100.267994 1.464471 -262.326041 121.282017 
10.950100 -17.682851 -169.010363 -21.095495 16.212702 432.353166 -100.656613 1.470149 -263.342802 121.752107 
11.000100 -17.751127 -169.662888 -21.176966 16.275300 434.022452 -101.045232 1.475827 -264.359564 122.222198 
11.050100 -17.819402 -170.315413 -21.258437 16.337898 435.691738 -101.433851 1.481504 -265.376325 122.692288 
11.100100 -17.887678 -170.967937 -21.339908 16.400496 437.361024 -101.822469 1.487182 -266.393087 123.162378 
11.150100 -17.955954 -171.620462 -21.421380 16.463094 439.030310 -102.211088 1.492860 -267.409848 123.632468 
11.200100 -18.024229 -172.272987 -21.502851 16.525692 440.699597 -102.599707 1.498537 -268.426610 124.102558 
11.250100 -18.092505 -172.925511 -21.584322 16.588290 442.368883 -102.988326 1.504215 -269.443372 124.572648 
11.300100 -18.160780 -173.578036 -21.665793 16.650888 444.038169 -103.376945 1.509892 -270.460133 125.042738 
11.350100 -18.229056 -174.230560 -21.747265 16.713486 445.707455 -103.765564 1.515570 -271.476895 125.512829 
11.400100 -18.297331 -174.883085 -21.828736 16.776084 447.376741 -104.154183 1.521248 -272.493656 125.982919 
11.450100 -18.365607 -175.535609 -21.910208 16.838682 449.046027 -104.542801 1.526925 -273.510418 126.453009 
11.500100 -18.433883 -176.188133 -21.991679 16.901279 450.715313 -104.931420 1.532603 -274.527180 126.923100 
11.550100 -18.502158 -176.840658 -22.073151 16.963877 452.384599 -105.320039 1.538281 -275.543941 127.393190 
11.600100 -18.570434 -177.493182 -22.154623 17.026475 454.053885 -105.708658 1.543958 -276.560703 127.863280 
11.650100 -18.638709 -178.145706 -22.236094 17.089073 455.723171 -106.097276 1.549636 -277.577465 128.333371 
11.700100 -18.706985 -178.798231 -22.317566 17.151671 457.392457 -106.485895 1.555314 -278.594227 128.803461 
11.750100 -18.775261 -179.450755 -22.399038 17.214269 459.061743 -106.874514 1.560991 -279.610988 129.273551 
11.800100 -18.843536 -180.103279 -22.480510 17.276867 460.731029 -107.263132 1.566669 -280.627750 129.743642 
11.850100 -18.911812 -180.755803 -22.561981 17.339465 462.400315 -107.651751 1.572347 -281.644512 130.213732 
11.900100 -18.980087 -181.408328 -22.643453 17.402063 464.069601 -108.040370 1.578024 -282.661274 130.683823 
11.950100 -19.048363 -182.060852 -22.724925 17.464661 465.738887 -108.428988 1.583702 -283.678036 131.153913 
